59200000 58200000 57500000 0 60000000 57800000 60800000 59300000 59400000 58300000 
59200000 58200000 57500000 57500000 60000000 57800000 60800000 59300000 59400000 58300000 
59200000 58200000 57500000 57500000 60000000 57800000 60800000 60000000 59400000 58400000 
59200000 58500000 57500000 57500000 60000000 57800000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60000000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60000000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60000000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60000000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60000000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60000000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60000000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60000000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57500000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57800000 60500000 57900000 61400000 60000000 59400000 58400000 
60400000 59400000 57500000 57800000 60500000 57900000 61400000 60000000 59400000 58400000 
