0 364 104 388 873 485 
1 728 589 776 1393 849 
2 1407 1109 880 1809 1722 
3 1698 1885 1559 2003 1819 
4 1795 2079 2079 2003 1871 
5 2003 2079 2079 2003 1923 
6 2003 2079 2079 2003 2079 
7 2003 2079 2079 2003 2079 
8 2003 2079 2079 2003 2079 
9 2003 2079 2079 2003 2079 
10 2020 2079 2079 2003 2079 
11 2117 2079 2079 2003 2079 
12 2117 2079 2079 2003 2079 
13 2117 2079 2079 2003 2079 
14 2117 2079 2079 2003 2079 
15 2117 2079 2079 2003 2079 
16 2117 2079 2079 2003 2079 
17 2117 2079 2079 2003 2079 
18 2117 2079 2079 2003 2079 
19 2117 2079 2079 2003 2079 
20 2117 2079 2079 2003 2079 
21 2117 2079 2079 2003 2079 
22 2117 2079 2079 2003 2079 
23 2117 2079 2079 2003 2079 
24 2117 2079 2079 2003 2079 
25 2117 2079 2079 2003 2079 
26 2117 2079 2079 2003 2079 
27 2117 2079 2079 2003 2079 
28 2117 2079 2079 2003 2079 
29 2117 2079 2079 2003 2079 
30 2117 2079 2079 2003 2079 
31 2117 2079 2079 2003 2079 
32 2117 2079 2079 2003 2079 
33 2117 2079 2079 2003 2079 
34 2117 2079 2079 2003 2079 
35 2117 2079 2079 2003 2079 
36 2117 2079 2079 2003 2079 
37 2117 2079 2079 2003 2079 
38 2117 2079 2079 2003 2079 
39 2117 2079 2079 2003 2079 
40 2117 2079 2079 2003 2079 
41 2117 2079 2079 2003 2079 
42 2117 2079 2079 2003 2079 
43 2117 2079 2079 2003 2079 
44 2117 2079 2079 2003 2079 
45 2117 2079 2079 2003 2079 
46 2117 2079 2079 2003 2079 
47 2117 2079 2079 2003 2079 
48 2117 2079 2079 2003 2079 
49 2117 2079 2079 2003 2079 
50 2117 2079 2079 2003 2079 
51 2117 2079 2079 2003 2079 
52 2117 2079 2079 2003 2079 
53 2117 2079 2079 2003 2079 
54 2117 2079 2079 2003 2079 
55 2117 2079 2079 2003 2079 
56 2117 2079 2079 2003 2079 
57 2117 2079 2079 2003 2079 
58 2117 2079 2079 2003 2079 
59 2117 2079 2079 2003 2079 
60 2117 2079 2079 2003 2079 
61 2117 2079 2079 2003 2079 
62 2117 2079 2079 2003 2079 
63 2117 2079 2079 2003 2079 
64 2117 2079 2079 2003 2079 
65 2117 2079 2079 2003 2079 
66 2117 2079 2079 2003 2079 
67 2117 2079 2079 2003 2079 
68 2117 2079 2079 2003 2079 
69 2117 2079 2079 2003 2079 
70 2117 2079 2079 2003 2079 
71 2117 2079 2079 2003 2079 
72 2117 2079 2079 2003 2079 
73 2117 2079 2079 2003 2079 
74 2117 2079 2079 2003 2079 
75 2117 2079 2079 2003 2079 
76 2117 2079 2079 2003 2079 
77 2117 2079 2079 2003 2079 
78 2117 2079 2079 2003 2079 
79 2117 2079 2079 2003 2079 
80 2117 2079 2079 2003 2079 
81 2117 2079 2079 2003 2079 
82 2117 2079 2079 2003 2079 
83 2117 2079 2079 2003 2079 
84 2117 2079 2079 2003 2079 
85 2117 2079 2079 2003 2079 
86 2117 2079 2079 2003 2079 
87 2117 2079 2079 2003 2079 
88 2117 2079 2079 2003 2079 
89 2117 2079 2079 2003 2079 
90 2117 2079 2079 2003 2079 
91 2117 2079 2079 2003 2079 
92 2117 2079 2079 2003 2079 
93 2117 2079 2079 2003 2079 
94 2117 2079 2079 2003 2079 
95 2117 2079 2079 2003 2079 
96 2117 2079 2079 2003 2079 
97 2117 2079 2079 2003 2079 
98 2117 2079 2079 2003 2079 
99 2117 2079 2079 2003 2079 
100 2117 2079 2079 2003 2079 
101 2117 2079 2079 2003 2079 
102 2117 2079 2079 2003 2079 
103 2117 2079 2079 2003 2079 
104 2117 2079 2079 2003 2079 
105 2117 2079 2079 2003 2079 
106 2117 2079 2079 2003 2079 
107 2117 2079 2079 2003 2079 
108 2117 2079 2079 2003 2079 
109 2117 2079 2079 2003 2079 
110 2117 2079 2079 2003 2079 
111 2117 2079 2079 2034 2079 
112 2117 2079 2079 2034 2079 
113 2117 2079 2079 2034 2079 
114 2117 2079 2079 2034 2079 
115 2117 2079 2079 2034 2079 
116 2117 2079 2079 2034 2079 
117 2117 2079 2079 2034 2079 
118 2117 2079 2079 2034 2079 
119 2117 2079 2079 2034 2079 
120 2117 2079 2079 2034 2079 
121 2117 2079 2079 2034 2079 
122 2117 2079 2079 2034 2079 
123 2117 2079 2079 2034 2079 
124 2117 2079 2079 2034 2079 
125 2117 2079 2079 2034 2079 
126 2117 2079 2079 2034 2079 
127 2117 2079 2079 2034 2079 
128 2117 2079 2079 2034 2079 
129 2117 2079 2079 2034 2079 
130 2117 2079 2079 2034 2079 
131 2117 2079 2079 2034 2079 
