0 -5.81271e+08 -5.81199e+08 -5.8115e+08 -5.8179e+08 -5.81494e+08 
1 -5.80885e+08 -5.80252e+08 -5.80423e+08 -5.81517e+08 -5.81467e+08 
2 -5.80823e+08 -5.79283e+08 -5.79597e+08 -5.81263e+08 -5.81349e+08 
3 -5.80532e+08 -5.78625e+08 -5.79496e+08 -5.81188e+08 -5.81233e+08 
4 -5.79601e+08 -5.78112e+08 -5.7925e+08 -5.81156e+08 -5.80337e+08 
5 -5.78691e+08 -5.77278e+08 -5.7918e+08 -5.80188e+08 -5.80164e+08 
6 -5.78449e+08 -5.76801e+08 -5.7901e+08 -5.79397e+08 -5.7972e+08 
7 -5.78158e+08 -5.75947e+08 -5.78716e+08 -5.78873e+08 -5.79305e+08 
8 -5.77809e+08 -5.7583e+08 -5.78433e+08 -5.78492e+08 -5.78468e+08 
9 -5.77054e+08 -5.75082e+08 -5.77764e+08 -5.77644e+08 -5.7793e+08 
10 -5.76203e+08 -5.74784e+08 -5.77368e+08 -5.77558e+08 -5.77799e+08 
11 -5.75487e+08 -5.74651e+08 -5.77123e+08 -5.77523e+08 -5.76855e+08 
12 -5.74987e+08 -5.74597e+08 -5.76627e+08 -5.77093e+08 -5.76143e+08 
13 -5.74219e+08 -5.73777e+08 -5.75676e+08 -5.77024e+08 -5.75169e+08 
14 -5.73646e+08 -5.72977e+08 -5.74738e+08 -5.76904e+08 -5.74958e+08 
15 -5.7267e+08 -5.72834e+08 -5.74734e+08 -5.75961e+08 -5.74128e+08 
16 -5.72473e+08 -5.7189e+08 -5.74691e+08 -5.75917e+08 -5.73167e+08 
17 -5.72339e+08 -5.71734e+08 -5.73975e+08 -5.75518e+08 -5.72758e+08 
18 -5.72027e+08 -5.7076e+08 -5.72991e+08 -5.7505e+08 -5.72147e+08 
19 -5.7119e+08 -5.70617e+08 -5.72924e+08 -5.74335e+08 -5.71499e+08 
20 -5.70727e+08 -5.70247e+08 -5.72136e+08 -5.73535e+08 -5.70898e+08 
21 -5.70059e+08 -5.69452e+08 -5.71346e+08 -5.727e+08 -5.7013e+08 
22 -5.69663e+08 -5.6917e+08 -5.70401e+08 -5.7259e+08 -5.69649e+08 
23 -5.68728e+08 -5.68266e+08 -5.70117e+08 -5.71703e+08 -5.69058e+08 
24 -5.68129e+08 -5.6804e+08 -5.69637e+08 -5.70841e+08 -5.68698e+08 
25 -5.67151e+08 -5.67945e+08 -5.68674e+08 -5.70734e+08 -5.68124e+08 
26 -5.66553e+08 -5.67362e+08 -5.68143e+08 -5.70259e+08 -5.67568e+08 
27 -5.6557e+08 -5.66558e+08 -5.67232e+08 -5.69849e+08 -5.67566e+08 
28 -5.65073e+08 -5.66534e+08 -5.67132e+08 -5.69146e+08 -5.66587e+08 
29 -5.65053e+08 -5.65697e+08 -5.66908e+08 -5.68616e+08 -5.65749e+08 
30 -5.6493e+08 -5.65316e+08 -5.66361e+08 -5.68312e+08 -5.65719e+08 
31 -5.63946e+08 -5.64976e+08 -5.66147e+08 -5.67929e+08 -5.65719e+08 
32 -5.63737e+08 -5.64402e+08 -5.65697e+08 -5.66937e+08 -5.65719e+08 
33 -5.63252e+08 -5.63494e+08 -5.65608e+08 -5.66145e+08 -5.65617e+08 
34 -5.62559e+08 -5.62599e+08 -5.65003e+08 -5.65583e+08 -5.64952e+08 
35 -5.61698e+08 -5.62351e+08 -5.64273e+08 -5.65376e+08 -5.64291e+08 
36 -5.61368e+08 -5.62297e+08 -5.63337e+08 -5.64876e+08 -5.63912e+08 
37 -5.60989e+08 -5.62058e+08 -5.62542e+08 -5.64462e+08 -5.6317e+08 
38 -5.60211e+08 -5.61506e+08 -5.61885e+08 -5.63735e+08 -5.62191e+08 
39 -5.59482e+08 -5.6102e+08 -5.61653e+08 -5.6322e+08 -5.61999e+08 
40 -5.5878e+08 -5.60561e+08 -5.60916e+08 -5.62392e+08 -5.61876e+08 
41 -5.58026e+08 -5.59573e+08 -5.60134e+08 -5.62162e+08 -5.61743e+08 
42 -5.57782e+08 -5.58732e+08 -5.59368e+08 -5.61703e+08 -5.61694e+08 
43 -5.57699e+08 -5.57922e+08 -5.58685e+08 -5.6152e+08 -5.61089e+08 
44 -5.57338e+08 -5.57168e+08 -5.5863e+08 -5.61277e+08 -5.61061e+08 
45 -5.56924e+08 -5.56852e+08 -5.58525e+08 -5.60589e+08 -5.60177e+08 
46 -5.55978e+08 -5.56386e+08 -5.57725e+08 -5.60067e+08 -5.59868e+08 
47 -5.55118e+08 -5.55586e+08 -5.5705e+08 -5.59386e+08 -5.59858e+08 
48 -5.54499e+08 -5.54919e+08 -5.56581e+08 -5.5884e+08 -5.59132e+08 
49 -5.53973e+08 -5.54751e+08 -5.55781e+08 -5.58114e+08 -5.58754e+08 
50 -5.53834e+08 -5.5459e+08 -5.55585e+08 -5.57372e+08 -5.58479e+08 
51 -5.53664e+08 -5.53661e+08 -5.54669e+08 -5.57332e+08 -5.57731e+08 
52 -5.52724e+08 -5.53658e+08 -5.54625e+08 -5.56408e+08 -5.57623e+08 
53 -5.52232e+08 -5.53074e+08 -5.54073e+08 -5.56379e+08 -5.5665e+08 
54 -5.51735e+08 -5.5241e+08 -5.53981e+08 -5.55748e+08 -5.56031e+08 
55 -5.51213e+08 -5.51571e+08 -5.5323e+08 -5.55364e+08 -5.55147e+08 
56 -5.50816e+08 -5.5136e+08 -5.53141e+08 -5.54659e+08 -5.54906e+08 
57 -5.50215e+08 -5.51062e+08 -5.52659e+08 -5.54008e+08 -5.54108e+08 
58 -5.50151e+08 -5.50975e+08 -5.5238e+08 -5.53918e+08 -5.53434e+08 
59 -5.49426e+08 -5.50166e+08 -5.51862e+08 -5.53836e+08 -5.53006e+08 
60 -5.49001e+08 -5.49352e+08 -5.51722e+08 -5.53144e+08 -5.52516e+08 
61 -5.48998e+08 -5.49319e+08 -5.51679e+08 -5.52558e+08 -5.51644e+08 
62 -5.48045e+08 -5.49216e+08 -5.50827e+08 -5.52448e+08 -5.51106e+08 
63 -5.47831e+08 -5.49147e+08 -5.50481e+08 -5.52325e+08 -5.50311e+08 
64 -5.47684e+08 -5.48512e+08 -5.50269e+08 -5.51529e+08 -5.49578e+08 
65 -5.46966e+08 -5.47566e+08 -5.49673e+08 -5.5146e+08 -5.48726e+08 
66 -5.46447e+08 -5.46613e+08 -5.49566e+08 -5.50861e+08 -5.48561e+08 
67 -5.45718e+08 -5.45977e+08 -5.49463e+08 -5.49865e+08 -5.48132e+08 
68 -5.44976e+08 -5.45066e+08 -5.49043e+08 -5.49836e+08 -5.47209e+08 
69 -5.44475e+08 -5.44811e+08 -5.48131e+08 -5.49449e+08 -5.47026e+08 
70 -5.44469e+08 -5.44695e+08 -5.48017e+08 -5.49174e+08 -5.4683e+08 
71 -5.43664e+08 -5.44585e+08 -5.47742e+08 -5.48468e+08 -5.46704e+08 
72 -5.4337e+08 -5.44529e+08 -5.4677e+08 -5.4776e+08 -5.46373e+08 
73 -5.4301e+08 -5.44477e+08 -5.45839e+08 -5.4723e+08 -5.45504e+08 
74 -5.42806e+08 -5.43927e+08 -5.45726e+08 -5.47149e+08 -5.45215e+08 
75 -5.4193e+08 -5.43307e+08 -5.45194e+08 -5.46625e+08 -5.45215e+08 
76 -5.41477e+08 -5.42561e+08 -5.44951e+08 -5.4602e+08 -5.44613e+08 
77 -5.41316e+08 -5.41793e+08 -5.43999e+08 -5.45696e+08 -5.44388e+08 
78 -5.4108e+08 -5.41583e+08 -5.43762e+08 -5.44702e+08 -5.44268e+08 
79 -5.40632e+08 -5.41081e+08 -5.43132e+08 -5.44654e+08 -5.4368e+08 
80 -5.40366e+08 -5.40594e+08 -5.42748e+08 -5.44132e+08 -5.42799e+08 
81 -5.40111e+08 -5.40535e+08 -5.42652e+08 -5.43947e+08 -5.41976e+08 
82 -5.39347e+08 -5.40293e+08 -5.42482e+08 -5.43897e+08 -5.41961e+08 
83 -5.39339e+08 -5.40046e+08 -5.41753e+08 -5.43396e+08 -5.41185e+08 
84 -5.38758e+08 -5.39707e+08 -5.41262e+08 -5.43289e+08 -5.41179e+08 
85 -5.38245e+08 -5.39377e+08 -5.40519e+08 -5.43041e+08 -5.40788e+08 
86 -5.37661e+08 -5.39369e+08 -5.40266e+08 -5.42796e+08 -5.39928e+08 
87 -5.37439e+08 -5.38795e+08 -5.39297e+08 -5.41829e+08 -5.39157e+08 
88 -5.37172e+08 -5.38664e+08 -5.38785e+08 -5.4085e+08 -5.38604e+08 
89 -5.36876e+08 -5.38172e+08 -5.37899e+08 -5.40271e+08 -5.38365e+08 
90 -5.36876e+08 -5.38163e+08 -5.37333e+08 -5.39392e+08 -5.37969e+08 
91 -5.36518e+08 -5.37681e+08 -5.3713e+08 -5.38691e+08 -5.37038e+08 
92 -5.36099e+08 -5.37065e+08 -5.36249e+08 -5.37894e+08 -5.3691e+08 
93 -5.35647e+08 -5.36668e+08 -5.35804e+08 -5.37591e+08 -5.3637e+08 
94 -5.35038e+08 -5.36374e+08 -5.35355e+08 -5.36804e+08 -5.36168e+08 
95 -5.344e+08 -5.36364e+08 -5.34481e+08 -5.36188e+08 -5.35921e+08 
96 -5.33769e+08 -5.35512e+08 -5.33581e+08 -5.35571e+08 -5.3536e+08 
97 -5.33114e+08 -5.34582e+08 -5.33493e+08 -5.34886e+08 -5.34486e+08 
98 -5.32382e+08 -5.34582e+08 -5.3256e+08 -5.34065e+08 -5.3443e+08 
99 -5.31693e+08 -5.34515e+08 -5.31708e+08 -5.33416e+08 -5.34132e+08 
100 -5.31693e+08 -5.34436e+08 -5.31708e+08 -5.33376e+08 -5.33201e+08 
101 -5.31693e+08 -5.33909e+08 -5.31708e+08 -5.32802e+08 -5.3245e+08 
102 -5.31471e+08 -5.33909e+08 -5.31365e+08 -5.32547e+08 -5.32072e+08 
103 -5.30575e+08 -5.33857e+08 -5.306e+08 -5.31835e+08 -5.32031e+08 
104 -5.30565e+08 -5.33338e+08 -5.29686e+08 -5.31835e+08 -5.31967e+08 
105 -5.2986e+08 -5.33337e+08 -5.29482e+08 -5.31835e+08 -5.3108e+08 
106 -5.29474e+08 -5.32688e+08 -5.28828e+08 -5.31835e+08 -5.31054e+08 
107 -5.29474e+08 -5.32307e+08 -5.27857e+08 -5.31655e+08 -5.31054e+08 
108 -5.29462e+08 -5.31686e+08 -5.27857e+08 -5.31321e+08 -5.31054e+08 
109 -5.2848e+08 -5.3121e+08 -5.27857e+08 -5.30378e+08 -5.30282e+08 
110 -5.28106e+08 -5.3121e+08 -5.27533e+08 -5.30378e+08 -5.29461e+08 
111 -5.28106e+08 -5.3121e+08 -5.27533e+08 -5.30378e+08 -5.29461e+08 
112 -5.2809e+08 -5.30924e+08 -5.26997e+08 -5.29757e+08 -5.29461e+08 
113 -5.27422e+08 -5.30587e+08 -5.26614e+08 -5.29306e+08 -5.29319e+08 
114 -5.27157e+08 -5.30462e+08 -5.26614e+08 -5.2844e+08 -5.29266e+08 
115 -5.27157e+08 -5.29479e+08 -5.26212e+08 -5.2844e+08 -5.29211e+08 
116 -5.27157e+08 -5.28533e+08 -5.25839e+08 -5.28039e+08 -5.29211e+08 
117 -5.26966e+08 -5.28533e+08 -5.24942e+08 -5.28039e+08 -5.29211e+08 
118 -5.25986e+08 -5.28533e+08 -5.24259e+08 -5.28039e+08 -5.29211e+08 
119 -5.2577e+08 -5.28258e+08 -5.24012e+08 -5.28039e+08 -5.29211e+08 
120 -5.25027e+08 -5.2786e+08 -5.23373e+08 -5.28039e+08 -5.29026e+08 
121 -5.24709e+08 -5.27155e+08 -5.23016e+08 -5.27908e+08 -5.29026e+08 
122 -5.2373e+08 -5.26411e+08 -5.23016e+08 -5.27772e+08 -5.28864e+08 
123 -5.23381e+08 -5.26411e+08 -5.23016e+08 -5.27687e+08 -5.28864e+08 
124 -5.23381e+08 -5.26411e+08 -5.23009e+08 -5.27687e+08 -5.28734e+08 
125 -5.23381e+08 -5.26411e+08 -5.22079e+08 -5.27448e+08 -5.27745e+08 
126 -5.23381e+08 -5.26411e+08 -5.21996e+08 -5.27112e+08 -5.26998e+08 
127 -5.23381e+08 -5.25969e+08 -5.2103e+08 -5.26635e+08 -5.26159e+08 
128 -5.23381e+08 -5.25969e+08 -5.20553e+08 -5.26512e+08 -5.25307e+08 
129 -5.23167e+08 -5.25969e+08 -5.20532e+08 -5.26133e+08 -5.24957e+08 
130 -5.22594e+08 -5.2575e+08 -5.20121e+08 -5.26133e+08 -5.24957e+08 
131 -5.21684e+08 -5.25071e+08 -5.20121e+08 -5.26133e+08 -5.24957e+08 
132 -5.2105e+08 -5.24621e+08 -5.20121e+08 -5.26133e+08 -5.24957e+08 
133 -5.2105e+08 -5.24621e+08 -5.20121e+08 -5.26133e+08 -5.24957e+08 
134 -5.20991e+08 -5.24621e+08 -5.20121e+08 -5.26133e+08 -5.24957e+08 
135 -5.20697e+08 -5.24621e+08 -5.20121e+08 -5.26133e+08 -5.24957e+08 
136 -5.20247e+08 -5.24621e+08 -5.20121e+08 -5.26131e+08 -5.24957e+08 
137 -5.20115e+08 -5.23949e+08 -5.19916e+08 -5.25219e+08 -5.24748e+08 
138 -5.19487e+08 -5.23949e+08 -5.19044e+08 -5.24614e+08 -5.24748e+08 
139 -5.19487e+08 -5.23949e+08 -5.18395e+08 -5.23748e+08 -5.24361e+08 
140 -5.19384e+08 -5.23949e+08 -5.17629e+08 -5.23748e+08 -5.23381e+08 
141 -5.19102e+08 -5.23784e+08 -5.17629e+08 -5.23748e+08 -5.23381e+08 
142 -5.18847e+08 -5.23784e+08 -5.17629e+08 -5.23748e+08 -5.22907e+08 
143 -5.18157e+08 -5.23734e+08 -5.17629e+08 -5.2327e+08 -5.22807e+08 
144 -5.17598e+08 -5.23338e+08 -5.17629e+08 -5.2327e+08 -5.21977e+08 
145 -5.17493e+08 -5.22341e+08 -5.17629e+08 -5.2327e+08 -5.21977e+08 
146 -5.17493e+08 -5.22291e+08 -5.17629e+08 -5.2327e+08 -5.21487e+08 
147 -5.17468e+08 -5.22291e+08 -5.17629e+08 -5.22907e+08 -5.21395e+08 
